id,openai_ai_digital_score,openai_ai_digital_keywords,openai_ai_digital_reason,score_version
487.0,0.0,,岗位主要是银行分行的运营、营销和综合管理培养，描述中未出现软件、数据分析、编程、自动化或人工智能等数字技术内容，因此判定为0分。,expert_prompt_v1_one_ad_per_request
488.0,0.0,LED销售、电话、邮件、面访、客户开发、谈判、签约,岗位主要是LED产品销售与客户开发，描述中未涉及软件、数据、自动化、AI或其他数字技术内容，属于传统销售岗位。,expert_prompt_v1_one_ad_per_request
489.0,0.0,"售前技术支持, 技术方案, 安装, 调试, 用户培训, 售后支持",岗位主要是催化剂产品的售前售后技术支持、现场安装调试和沟通协调，属于传统工程技术服务，不涉及明确的数字化、数据分析或AI技术内容。,expert_prompt_v1_one_ad_per_request
490.0,0.0,成本分析；财务管理；税务申报；三大报表,岗位是成本会计，核心工作为财务核算、成本控制、报表审核和税务申报，没有AI、数据分析工具、编程或数字化系统相关要求，属于非AI/数字岗位。,expert_prompt_v1_one_ad_per_request
491.0,0.0,,招聘保险代理人，内容主要是保险业务、客户资源和线索推荐，没有出现AI、数字化、软件、数据分析或IT相关要求。,expert_prompt_v1_one_ad_per_request
492.0,1.0,系统处理、单据报表制作、盘点、货位管理、目视化管理,岗位以仓储现场操作和管理为主，出现了系统处理和报表制作等基础数字化工作，但没有数据分析、编程或AI相关内容，属于基础IT/数字化应用。,expert_prompt_v1_one_ad_per_request
493.0,0.0,电话、短信、微信、客户资源、续保,岗位主要是车险销售/客服与客户回访，使用电话、短信、微信等常规沟通工具，但没有软件开发、数据分析、自动化或AI相关内容，因此记为0。,expert_prompt_v1_one_ad_per_request
494.0,0.0,设备巡检、设备维保、强电、暖通给排水、电梯管理、固定资产管理,岗位主要是工程运维和设备管理，涉及传统机电维护与安全管理，没有AI、数据分析、软件系统或数字化技术要求。,expert_prompt_v1_one_ad_per_request
495.0,0.0,"技术支持, 方案, 用户需求分析, 产品改进",岗位主要是市场与产品技术支持、客户沟通和需求收集，没有出现软件、数据、自动化、AI或数字化技术相关内容，属于非AI/数字岗位。,expert_prompt_v1_one_ad_per_request
497.0,0.0,无明显AI/数字技术关键词；金融理财、保险、培训、团队管理,岗位内容主要是保险金融销售、管理和培训，没有软件、数据、自动化、算法或人工智能相关要求，因此判为0。,expert_prompt_v1_one_ad_per_request
498.0,0.0,设备管理、设备检修、技术指导、安全管理、工艺改造、电气,岗位主要是车间设备管理和安全检修，属于传统制造/设备运维工作，没有明显的软件、数据、自动化系统或AI相关内容。,expert_prompt_v1_one_ad_per_request
499.0,1.0,"C语言, CanOpen协议, EtherCAT, Profinet, Profibus, DeviceNet, PowerLink, Linux编程, 控制软件, 现场总线, 伺服驱动器调试",岗位主要是工业控制与嵌入式/系统软件开发，涉及通信协议、Linux和控制软件开发，属于基础数字/IT技术内容；未出现人工智能、机器学习或数据分析等更强AI/数字化要求。,expert_prompt_v1_one_ad_per_request
500.0,0.0,制度建设、流程建设、人力资源规划、绩效考核、薪酬管理、员工关系、组织结构设计、后勤管理,岗位内容主要是综合管理、人力资源和后勤事务，没有出现软件、数据分析、信息系统、数字化或AI相关技术内容。,expert_prompt_v1_one_ad_per_request
501.0,0.0,房产销售、商圈管理、客户需求、商务谈判、团队管理,职位内容主要是房地产销售、团队管理和商务谈判，没有明显的软件、数据、自动化或人工智能相关要求。,expert_prompt_v1_one_ad_per_request
502.0,0.0,技术支持；电力电子；OEM/ODM；认证测试；安装；产品手册,职位主要是电气/电力电子产品的技术支持、认证测试、安装和文档工作，未涉及软件开发、数据分析、自动化系统或AI相关技术，因此判为0。,expert_prompt_v1_one_ad_per_request
503.0,1.0,办公软件,岗位主要是钣金跟单与进度跟进，属于传统业务岗位；仅提到熟练使用办公软件，属于基础数字化/IT工具应用，没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
504.0,0.0,,岗位内容主要是人伤查勘、理赔指导、案件跟踪和沟通协调，未涉及软件、数据分析、自动化或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
505.0,0.0,无明显AI/数字技术关键词；金融营销、市场拓展、柜台轮岗、财富管理、资产配置,岗位主要是银行/金融营销与客户服务、产品营销和业务拓展，没有涉及软件、数据分析、系统、自动化或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
506.0,1.0,"CAD, Solidworks, 3D/2D机械绘图, 设备研发, 设备升级",岗位主要是机械工程与非标设备设计，包含CAD、SolidWorks等数字化设计软件使用，但没有数据分析、算法或AI相关内容，属于基础数字/IT工具应用。,expert_prompt_v1_one_ad_per_request
507.0,1.0,"Excel, Word, office办公软件, 电子化财务处理",岗位以出纳和财务结算为主，没有AI或数据分析要求；仅提到熟练使用Excel、Word等办公软件，属于基础数字化办公技能。,expert_prompt_v1_one_ad_per_request
508.0,1.0,EXCEL、用友、金蝶、会计电算化软件、凭证录入、办公软件,岗位主要是会计实习，核心工作为账款、凭证和银行会计处理；提到EXCEL及用友/金蝶等会计电算化软件，属于基础数字化/IT工具使用，但没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
509.0,1.0,公司平台、微信添加客户、在线流转、线上客服、线上运营,岗位主要是客户维护和销售转接，包含一定的线上平台和微信运营工作，但没有数据分析、编程或AI相关内容，属于基础数字化应用。,expert_prompt_v1_one_ad_per_request
510.0,0.0,"电焊机, 手把焊, 焊接, 常压罐, 焊工",岗位是传统电焊工，描述的是焊接操作与设备制造，不涉及软件、数据、自动化或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
511.0,1.0,"软件工程师, 软件设计, 开发, 优化, 需求分析, 代码实现, C/C++, Python, 嵌入式系统, 软硬件联调",岗位明确要求软件开发、编程语言和嵌入式系统开发，属于典型的基础数字/IT类工作；未涉及数据分析、算法建模或AI相关技术。,expert_prompt_v1_one_ad_per_request
512.0,1.0,"自动化, 机械电子工程, 机械工程及自动化, 测控技术与仪器",岗位要求涉及自动化、测控和机电相关专业，属于基础工业数字化/自动化技术范畴，但没有出现数据分析、算法或人工智能相关内容。,expert_prompt_v1_one_ad_per_request
513.0,1.0,系统录入、办公软件、库存分析,岗位包含系统单据录入、办公软件使用等基础数字化办公内容，但未涉及数据分析、编程或AI技术，属于1级。,expert_prompt_v1_one_ad_per_request
514.0,1.0,财务软件，金蝶，用友，SAP，浪潮,岗位以财务管理为主，没有AI或数据分析内容，但明确要求熟悉财务软件和ERP类系统（如金蝶、用友、SAP），属于基础数字/IT应用。,expert_prompt_v1_one_ad_per_request
515.0,0.0,,岗位内容主要是酒店室内/方案设计、施工图、项目汇报和设计管理，没有出现软件、数据、系统、AI等数字技术相关要求。,expert_prompt_v1_one_ad_per_request
516.0,0.0,档案资料管理；会议纪要；技术职称申请,岗位主要是档案和文书管理、会议纪要撰写及职称申请，没有出现软件、数据、IT系统或AI相关内容，属于非数字化岗位。,expert_prompt_v1_one_ad_per_request
517.0,0.0,"报表填写, 沟通能力, 生产/焊接工艺",岗位主要是氩弧焊技术与生产作业，未体现软件、数据、自动化、AI等数字技术内容；仅有报表填写属于一般办公要求，不构成数字化技术岗位。,expert_prompt_v1_one_ad_per_request
519.0,0.0,绩效考核、薪资核算、人工成本预算、财务付款流程,岗位内容主要是薪酬绩效、人事手续和成本核算，属于传统人力资源/财务流程管理，没有出现软件、数据分析、编程或AI相关技术内容。,expert_prompt_v1_one_ad_per_request
520.0,1.0,word、excel、办公软件、合同管理、回款管理,岗位主要是行政助理，但明确要求熟练使用Word、Excel等办公软件，属于基础数字化/IT工具使用；未涉及数据分析、编程或AI技术。,expert_prompt_v1_one_ad_per_request
521.0,0.0,"暖通工程, 冷水机组, 锅炉, 中央空调, 设备验收, 运营项目",岗位主要是暖通工程与设备管理、验收和培训，属于传统工程技术工作，没有明显的软件、数据、自动化或AI相关内容。,expert_prompt_v1_one_ad_per_request
522.0,1.0,性能评价试验、数据分析、标准化操作、检验常规设备,岗位以医学检验和实验操作为主，没有AI/大数据等明确内容；但提到对性能评价数据进行一定分析，属于基础数字/数据处理相关内容，故记为1。,expert_prompt_v1_one_ad_per_request
523.0,1.0,Office办公软件、PPT、办公软件、项目管理,岗位以培训组织与管理为主，包含熟练使用Office和制作PPT等基础数字办公技能，但没有数据分析、编程或AI相关要求，因此归为1分。,expert_prompt_v1_one_ad_per_request
524.0,0.0,,岗位为人事专员，内容集中在招聘、社保、培训、绩效和行政管理，没有出现软件、数据、自动化、AI或其他数字技术相关要求。,expert_prompt_v1_one_ad_per_request
525.0,1.0,"办公软件, 数据分析工具, 客户数据统计与分析",职位主要是客户管理和销售支持，数字化内容仅体现为熟练使用办公软件和基础数据分析工具，对客户数据进行统计分析，属于基础数字/IT能力，没有更强的数据建模或AI要求。,expert_prompt_v1_one_ad_per_request
526.0,0.0,银行渠道；业务管理；客户服务；培训,岗位内容主要是银行渠道维护、客户服务和销售管理，没有出现软件、数据、数字化、AI等技术相关要求，属于非AI/数字岗位。,expert_prompt_v1_one_ad_per_request
527.0,0.0,管理、营销、团队管理、绩效追踪、团队经营,岗位主要是房地产团队管理与经营、营销和绩效管理，没有出现软件、数据、IT、算法或人工智能相关内容。,expert_prompt_v1_one_ad_per_request
528.0,0.0,配电设备维护保养、巡检、故障诊断、现场维修,岗位内容主要是电工/设备维护、巡检和故障排查，没有软件、数据、自动化系统或AI相关要求，属于非数字技术岗位。,expert_prompt_v1_one_ad_per_request
529.0,1.0,"RTL coding, Verilog HDL, SoC, IP集成, Lint/cdc, timing收敛, VCS/DC/PrimeTime/Verdi, ARM, AMBA, PCIe, DDR, USB, SATA, Ethernet",岗位涉及芯片/SoC数字设计、硬件描述语言和EDA工具，属于较强的IT/数字技术内容，但不属于AI、数据分析或算法类岗位，因此评为1分。,expert_prompt_v1_one_ad_per_request
530.0,1.0,新技术新方法、设备设施管理、系统/设备管理、强弱电、电梯、消防,岗位主要是物业机电与设备设施管理，涉及设备运行维护和引进新技术新方法，但未出现数据分析、软件开发或AI相关内容，属于基础数字/技术应用层面。,expert_prompt_v1_one_ad_per_request
531.0,0.0,,岗位为服装零售店长，描述的是销售、沟通、服务和门店管理经验，没有出现任何AI、数字化、软件系统或数据分析相关内容。,expert_prompt_v1_one_ad_per_request
532.0,1.0,办公软件,岗位要求熟练使用办公软件，属于基础数字化/IT工具使用，但没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
533.0,0.0,,职位为销售储备干部，描述仅涉及国际贸易、英语等专业背景，未体现软件、数据、互联网技术、AI或数字化相关工作内容。,expert_prompt_v1_one_ad_per_request
534.0,0.0,"配方研发, 产品分析, 化妆品法规, 技术支持",岗位主要是个人护理品配方研发与团队管理，没有出现AI、数据分析、软件系统、算法或数字化相关要求，因此判为0。,expert_prompt_v1_one_ad_per_request
535.0,0.0,"配方研发, 产品分析, 化妆品法规, 技术支持",岗位主要是个人护理品配方研发与管理、客户技术支持和培训，没有人工智能、数据分析、软件系统或数字化技术相关内容。,expert_prompt_v1_one_ad_per_request
536.0,1.0,"线上化建设, 风控体系, 新技术研究, 辅助驾驶",岗位涉及新能源车险的风控体系搭建和线上化建设，属于一定的数字化/IT应用内容；但未出现数据分析、编程、AI模型等明确技术要求，因此评为1。,expert_prompt_v1_one_ad_per_request
538.0,0.0,证券市场研究、行情监控、市值变动分析、宏观经济政策、资本运作、再融资,职位主要是证券业务、市场研究和资本运作管理，没有出现软件、数据分析工具、编程、AI或数字化技术相关要求，因此判为0。,expert_prompt_v1_one_ad_per_request
539.0,1.0,"电脑操作, Office办公软件, 日常统计工作",岗位主要是商务/行政支持与统计汇报，包含基础电脑和Office办公软件使用，但没有数据分析、编程或AI相关要求，因此判为1分。,expert_prompt_v1_one_ad_per_request
540.0,0.0,,岗位内容主要是保险客户服务、产品组合、资产配置、培训和销售管理，没有出现软件、数据、自动化、AI或其他数字技术相关要求。,expert_prompt_v1_one_ad_per_request
541.0,1.0,企业微信、办公电话、电脑、服务热线、官方服务热线,岗位主要是客户沟通与客服支持，包含企业微信、办公电脑和服务热线等基本数字化工具使用，但没有数据分析、算法或人工智能相关内容，故判为1分。,expert_prompt_v1_one_ad_per_request
542.0,0.0,"质量管理, 质检, 统计表, 台账, ISO9001, ISO140001",岗位主要是质量管理、检验和体系维护，属于传统制造业质量岗位，没有明显的软件、数据分析、自动化或AI相关要求。,expert_prompt_v1_one_ad_per_request
543.0,1.0,"Java, J2EE, SSM, Spring Cloud, Nacos, MySQL, MongoDB, Nginx, Redis, Elasticsearch, 软件开发, 单元测试, 集成测试, 开发文档",岗位主要是后端软件开发与系统集成，涉及常见编程框架、数据库和中间件，属于基础数字/IT技术内容；未出现数据分析、算法建模或AI相关表述。,expert_prompt_v1_one_ad_per_request
544.0,0.0,"英语口语, 维护客户, 销售助理",职位主要是市场销售和客户维护，没有提到任何AI、数据分析、软件系统、编程或数字化相关内容，属于非数字化岗位。,expert_prompt_v1_one_ad_per_request
545.0,0.0,,岗位职责是客户维护和销售助理，要求英语口语和沟通能力；未涉及软件、数据、IT系统或任何AI/数字技术内容。,expert_prompt_v1_one_ad_per_request
546.0,1.0,工单调度、精细化管理、office办公软件,岗位以物业保洁运营管理为主，没有AI或数据分析要求；仅提到工单调度和熟练使用Office，属于基础数字化/办公软件应用。,expert_prompt_v1_one_ad_per_request
547.0,0.0,市场计划；市场战略规划；市场开拓；销售策略,岗位主要是市场管理、业务拓展和团队管理，没有出现软件、数据、自动化、AI等数字技术相关要求，属于非AI/非数字技术岗位。,expert_prompt_v1_one_ad_per_request
548.0,1.0,计算机、Office操作,岗位主要是房屋维修与交付质检管理，核心不涉及数据分析或AI；仅要求掌握计算机和Office等基础办公软件，因此归为基础数字化/IT内容。,expert_prompt_v1_one_ad_per_request
549.0,1.0,信息系统、需求分析、编码、测试、Android、HTML5、CSS3、Oracle、SQL Server、数据库优化、JAVA,岗位主要是移动端IT开发与系统维护，涉及软件开发、数据库和系统优化，但没有AI/机器学习相关表述，因此判为1级。,expert_prompt_v1_one_ad_per_request
551.0,1.0,"数控, BP8北平数控段差机, 磨床, 二次元检测仪, 镭射测量仪",岗位主要是机械加工与设备操作，涉及数控机床和测量仪器等基础数字化/自动化设备，但没有数据分析、算法或人工智能内容，因此判为1级。,expert_prompt_v1_one_ad_per_request
553.0,0.0,"押出机台, 机台参数, 机台保养, 管理能力",岗位主要是电线押出生产与设备操作、保养和现场管理，没有出现软件、数据、自动化系统或AI相关内容，属于非数字技术岗位。,expert_prompt_v1_one_ad_per_request
554.0,0.0,无明显AI/数字技术关键词；金融产品、资产配置、客户管理、投资顾问、财富保障,岗位主要是私人银行客户经理，核心职责集中在客户经营、资产配置和金融服务，不涉及软件、数据、编程、算法或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
557.0,1.0,ERP软件、PLM、系统实施、上线和维护、数据的应用及管理、office办公软件、标准化文件在系统中实施,职位以成本管理和财务预算为主，包含ERP/PLM系统实施、数据管理和办公软件使用等基础数字化内容，但没有AI、机器学习或高级数据分析要求，因此评为1。,expert_prompt_v1_one_ad_per_request
558.0,0.0,无AI/数字技术相关关键词；商务司机、车辆保养、年检、行政事务,岗位内容是驾驶、车辆维护和行政接待，不涉及软件、数据、自动化或人工智能等数字技术。,expert_prompt_v1_one_ad_per_request
559.0,1.0,熟练使用相关办公软件,岗位以行政后勤、采购、物业和食堂管理为主，属于非技术岗位；仅提到熟练使用办公软件，属于基础数字化/IT工具使用，因此评为1分。,expert_prompt_v1_one_ad_per_request
560.0,1.0,熟练操作计算机办公软件,岗位主要是人力资源和行政文秘实习，只有基本办公软件操作要求，属于基础数字技能，不涉及数据分析、编程或AI技术。,expert_prompt_v1_one_ad_per_request
561.0,1.0,数据分析；实验方案设计；DOE；cGMP；QbD；ICH指导原则,岗位以生物工艺开发、纯化实验和质量体系为主，没有AI或明显的数据/编程岗位要求；仅涉及实验数据分析和DOE等基础数字化/统计方法，因此记为1。,expert_prompt_v1_one_ad_per_request
562.0,0.0,无明显AI/数字化关键词；保险业务拓展、客户维护、出单、批改,岗位内容主要是保险销售、客户关系维护和基础业务操作，没有涉及软件、数据分析、自动化、AI或数字化技术。,expert_prompt_v1_one_ad_per_request
563.0,0.0,"产品管理, 生产计划管理, 渠道销售, 大客户维护",岗位内容主要是餐饮渠道的产品管理、生产计划和客户维护，没有出现软件、数据、自动化、AI等数字技术相关要求。,expert_prompt_v1_one_ad_per_request
564.0,0.0,营销支持、车险、财产险、农险、意健险,岗位内容主要是保险营销与业务支持，没有出现软件、数据、自动化、AI或其他数字技术相关要求，属于非AI/数字化岗位。,expert_prompt_v1_one_ad_per_request
565.0,1.0,系统跟踪、流程改进、采购决策文件、供应商绩效考核、合同管理,岗位以采购管理、供应商管理和流程执行为主，包含少量系统跟踪和流程改进等基础数字化/信息系统使用，但没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
566.0,0.0,"保洁, 办公区保洁, 轴承制造企业",岗位是保洁工作，描述中没有软件、数据、系统、自动化或人工智能等数字技术内容，仅涉及办公区清洁。,expert_prompt_v1_one_ad_per_request
567.0,1.0,人才储备数据库、招聘体系、人员甄选工具、信息化管理,岗位以人力资源、招聘和培训管理为主，没有AI或数据分析相关要求；仅出现数据库、甄选工具等一般数字化管理表述，属于基础IT/数字化内容。,expert_prompt_v1_one_ad_per_request
568.0,0.0,,岗位为人事专员，职责集中在招聘、培训、绩效、劳动合同和档案管理，未涉及软件、数据分析、自动化或人工智能等数字技术内容。,expert_prompt_v1_one_ad_per_request
569.0,0.0,"产品研究, 市场需求分析, 竞品分析, 电商运营模式",岗位主要是产品策划和市场推广，涉及电商运营这一一般数字化业务场景，但没有软件、数据分析、算法或AI相关要求，因此判为0。,expert_prompt_v1_one_ad_per_request
570.0,0.0,"机电设备, 维修保养, 巡视检查, 外判维护, 消防, 技防",岗位主要是物业工程与设备运维管理，涉及机电设备、维修保养和基础安防消防管理，没有数据、软件、自动化系统或AI相关内容。,expert_prompt_v1_one_ad_per_request
571.0,1.0,嵌入式开发、单片机、数字电路、模拟电路、PCB设计软件、CAN、RS485、车载电子、工业控制,岗位主要是电子硬件与嵌入式/通信电路开发，属于基础数字/IT相关技术内容；未出现数据分析、算法或AI/机器学习等更高阶数字智能内容。,expert_prompt_v1_one_ad_per_request
572.0,3.0,算法工程师; 计算机视觉; Machine Learning; Pattern Recognition; CNN; 深度学习; Caffe; 图像处理; OpenCV; CUDA,岗位明确要求研究和开发计算机视觉核心算法，并直接提到机器学习、CNN、深度学习等典型AI技术，属于明确的AI岗位。,expert_prompt_v1_one_ad_per_request
573.0,1.0,"会计电算化, 财务报表, 财务分析, 财务管理, 成本核算",岗位以财务、会计、成本管理为主，没有AI或数据分析/编程类要求；仅提到会计电算化和财务系统化处理，属于基础数字化/IT相关内容。,expert_prompt_v1_one_ad_per_request
574.0,1.0,"档案管理, 数据管理, 台账, 报表, 网上资料",岗位包含日常数据和档案信息化管理、台账统计、报表汇总及网上资料办理，属于基础数字化/IT应用，但未涉及数据分析、编程或AI技术。,expert_prompt_v1_one_ad_per_request
575.0,0.0,成本核算，成本费用报表，成本分析，产品标准成本，盘点,职位主要是制造业成本核算、报表和成本控制，属于财务/运营管理工作，没有明显的软件、数据分析工具或AI技术要求。,expert_prompt_v1_one_ad_per_request
576.0,1.0,熟练操作办公软件,岗位以行政接待和前台服务为主，不涉及AI或数据分析；仅提到熟练操作办公软件，属于基础数字/IT技能，因此记为1。,expert_prompt_v1_one_ad_per_request
577.0,2.0,统计、分析招聘数据,岗位以人事招聘为主，不涉及AI，但明确包含招聘数据的统计与分析，属于较强的数据处理和数字化工作内容，因此评为2分。,expert_prompt_v1_one_ad_per_request
578.0,0.0,"SEM, XRD, ICP, 研发, 检测",岗位主要是材料研发与实验检测，SEM/XRD/ICP属于材料表征与分析设备，不涉及数字化、数据分析、IT或人工智能内容，因此判为0。,expert_prompt_v1_one_ad_per_request
579.0,0.0,无明显AI/数字化技术关键词；金融销售、理财、客户经营、售前售后服务,岗位内容主要是金融产品销售与客户服务，不涉及软件、数据、系统、AI或其他数字技术要求。,expert_prompt_v1_one_ad_per_request
580.0,1.0,Word、Excel、PPT、办公软件、招聘数据统计,岗位主要是行政人事工作，涉及基础办公软件和简单数据统计，没有AI或较强数字技术内容，属于基础数字化办公要求。,expert_prompt_v1_one_ad_per_request
581.0,0.0,"系统设计, 概要设计, 详细设计, 产品开发, 新技术研究, 单元测试",岗位主要是材料/产品研发工程师，内容集中在产品设计、开发、测试和技术攻关，没有出现软件、数据、信息系统或人工智能等明确数字化/AI技术要求，属于非AI/数字岗位。,expert_prompt_v1_one_ad_per_request
582.0,1.0,CAD制图、环保技术员、实验,岗位不涉及AI，但明确要求会CAD制图，属于基础数字/工程软件技能，因此归为1分。,expert_prompt_v1_one_ad_per_request
583.0,0.0,电话、短信、微信、办公室联系客户,岗位主要是车险销售与客户回访，使用电话、短信、微信等常规沟通工具，但没有体现软件开发、数据分析、自动化或AI相关内容。,expert_prompt_v1_one_ad_per_request
584.0,0.0,"游戏美术, 原画, 美术风格, 场景设计",岗位内容是游戏原画与美术设计，属于艺术创作工作，没有涉及AI、数字化系统、数据分析或编程等技术内容。,expert_prompt_v1_one_ad_per_request
585.0,1.0,"office办公软件, ERP系统, 建档, 价格审核, 成本核算",岗位涉及ERP系统使用、办公软件和成本/价格核算，属于基础数字化/IT应用，但没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
586.0,1.0,程序编写、Windows、Linux、C、C++、VC、技术支持、售后技术服务,岗位包含编程经验、Windows/Linux系统和C/C++/VC等IT技术要求，属于基础数字/IT类工作，但未涉及数据分析或人工智能相关内容。,expert_prompt_v1_one_ad_per_request
587.0,0.0,无明显AI/digital技术关键词；市场开发、客户维护、合同签订、招投标、财务知识,岗位内容以商务经营、客户维护、合同和招投标为主，没有软件、数据、系统、自动化或人工智能相关要求，属于非AI/数字技术岗位。,expert_prompt_v1_one_ad_per_request
588.0,0.0,"检测设备, 质量管理体系, 产品检验, 图纸, 标准规范",职位主要是机械产品进货检验、质量控制和标准规范执行，没有明显的软件、数据、自动化或AI相关内容。,expert_prompt_v1_one_ad_per_request
589.0,2.0,"数据分析, 建模, 海量数据, 统计分析模型, SQL, Python, R, SAS, 技术团队, 数据分析能力",岗位以数据分析、建模和统计分析为核心，并明确要求SQL和Python/R/SAS等分析工具，属于较强的数据/数字化能力，但未涉及人工智能、机器学习等显式AI内容。,expert_prompt_v1_one_ad_per_request
590.0,1.0,线上学习平台运营及管理、海报制作、视频、工具进行宣传推广,岗位包含线上学习平台运营管理和使用工具进行宣传推广、海报制作、视频等基础数字化内容，但没有数据分析、算法或AI相关要求。,expert_prompt_v1_one_ad_per_request
591.0,1.0,线上查勘、线上提供解答客户理赔咨询服务、在线与客户协商,岗位主要是保险理赔与远程服务流程，包含线上/在线办理等基础数字化工作方式，但没有数据分析、编程或AI相关内容，因此评为1。,expert_prompt_v1_one_ad_per_request
592.0,1.0,行业可视化平台、产品迭代计划、产品标准化体系、项目管理、业务流程,岗位主要是销售/产品/项目管理，涉及行业可视化平台等数字化平台建设，但没有数据分析、编程或人工智能相关内容，属于基础数字化/IT范畴。,expert_prompt_v1_one_ad_per_request
593.0,1.0,"InPlan, genesis, CAD, software, server board, HDI board",岗位主要是PCB/制造工程相关，提到使用InPlan、Genesis、CAD等工业/设计软件，属于基础数字化工具应用；未涉及数据分析、算法或人工智能。,expert_prompt_v1_one_ad_per_request
594.0,1.0,"PCB layout, EMC, 安规, 硬件工程师, 结构工程师",岗位主要是PCB版图设计与电磁兼容、安规相关工作，属于电子/IT相关的基础数字技术应用，但没有数据、算法或AI内容。,expert_prompt_v1_one_ad_per_request
595.0,1.0,office办公软件、统计报表、客户资料档案、内部订单下达、合同会签流程,岗位主要是销售/商务助理和文书支持，涉及办公软件、报表统计和客户资料管理，属于基础数字化办公应用，没有数据分析、编程或AI相关内容。,expert_prompt_v1_one_ad_per_request
596.0,0.0,,岗位内容主要是车险销售、续保、理赔和售后服务，没有软件、数据、系统、自动化或AI相关要求。,expert_prompt_v1_one_ad_per_request
597.0,0.0,,岗位内容主要是保险代理、客户服务、续保收费、理赔保全和销售管理，没有明显的AI、数字化、IT或数据分析相关要求。,expert_prompt_v1_one_ad_per_request
598.0,1.0,公司网站、信息披露、投资者关系管理、内容组织与更新,岗位主要是证券事务、法务和信息披露管理，没有AI或数据分析内容；仅涉及公司网站内容更新等基础数字化/IT相关工作，属于1分。,expert_prompt_v1_one_ad_per_request
599.0,1.0,电子书、销售数据统计、Office办公软件、数字出版、网络发行,岗位涉及电子书授权、销售数据统计和Office办公软件，属于基础数字/IT应用场景，但没有数据分析、编程或AI相关要求。,expert_prompt_v1_one_ad_per_request
600.0,0.0,销售经理、客户走访、市场销售、商务洽谈、合同签订、交付验收、货款回收,岗位内容为传统销售与客户维护工作，没有出现软件、数据、系统、自动化或人工智能等数字技术相关要求。,expert_prompt_v1_one_ad_per_request
601.0,0.0,,岗位内容主要是柜台现金、存取款、转账、单证和轧账等传统银行柜员业务，没有出现软件、系统、数据分析或AI相关要求。,expert_prompt_v1_one_ad_per_request
602.0,1.0,"Altium Designer, Multisim, CAD, Matlab, 硬件开发, 原理图, PCB设计, 单片机, 工业控制, 电机驱动",岗位以电子硬件研发、PCB/原理图设计和测试调试为主，包含常见工程软件和自动化/控制相关内容，但没有数据分析或AI/机器学习等更强数字化或AI要求，因此归为基础数字/IT相关。,expert_prompt_v1_one_ad_per_request
603.0,0.0,"销售, 营销, 市场规划, OEM, 客户开发",岗位内容主要是OEM销售、市场开发和客户维护，没有出现软件、数据、IT系统或AI相关技术要求。,expert_prompt_v1_one_ad_per_request
604.0,2.0,薪酬线上化、自动化、可视化管理；数据分析；Excel；python；统计分析,岗位本身是薪酬管理，但明确要求用Excel和Python做数据处理，并提到薪酬线上化、自动化、可视化和分析报告，属于较强的数据/数字化内容，不涉及明确AI技术。,expert_prompt_v1_one_ad_per_request
605.0,0.0,公众号、微博、官网、VI系统,岗位主要是品牌企划、文案写作、宣传推广和活动策划，虽然提到公众号、微博、官网和VI系统，但没有IT、数据、自动化或AI相关内容，整体属于传统企划岗位。,expert_prompt_v1_one_ad_per_request
606.0,0.0,"产品企划, 用户需求研究, MRD规划, PLM进度, 市场策略, 传播口径, 培训方案",岗位主要是产品企划、市场策略和跨部门协调，涉及流程管理与产品落地，没有明确的AI、数据分析、软件系统或数字化技术要求，因此判为0。,expert_prompt_v1_one_ad_per_request
608.0,0.0,数据整理,岗位以生物制药研发、蛋白纯化和实验操作为主，没有AI、数字化、编程或数据分析等明显数字技术内容；仅提到数据整理，属于常规实验记录工作。,expert_prompt_v1_one_ad_per_request
609.0,1.0,下位机软件系统设计、代码实现、程序下载调试、模块测试、整机联调、单片机、嵌入式软件、C语言,岗位主要是嵌入式/单片机软件开发与调试，属于基础IT/软件技术内容；未出现数据分析、算法建模或人工智能相关要求。,expert_prompt_v1_one_ad_per_request
610.0,1.0,平台维护、信息上报、新闻发布、系统/平台管理,岗位以党工团、党建和活动组织为主，几乎不涉及AI或数据分析；但包含“平台维护”“信息上报”等基础数字化/信息系统使用内容，因此记为1分。,expert_prompt_v1_one_ad_per_request
611.0,1.0,测试设备、测试数据统计、整理、分析、频谱仪、矢网,岗位以硬件测试为主，涉及测试设备使用和测试数据的统计分析，属于基础数字/IT相关技能，但没有AI、数据分析平台或编程建模等更强数字化内容。,expert_prompt_v1_one_ad_per_request
612.0,1.0,数据分析、技术档案、执行跟踪、体系建设、取样分析,岗位以化工工艺、质量分析和技术管理为主，提到数据分析但未涉及明确的数据工具、编程或AI技术，因此归为基础数字/信息化内容。,expert_prompt_v1_one_ad_per_request
